textPayload,insertId,resource.type,resource.labels.task_name,resource.labels.job_id,resource.labels.project_id,timestamp,severity,logName,receiveTimestamp,jsonPayload.pathname,jsonPayload.created,jsonPayload.lineno,jsonPayload.message,jsonPayload.levelname,"labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/job_id/log_area""","labels.""compute.googleapis.com/resource_name""","labels.""ml.googleapis.com/trial_id""","labels.""compute.googleapis.com/resource_id"""
,1a2774xfo5tnt9,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T19:15:42.122179031Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T19:15:45.119575637Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559330142.122179,48,test RMSE = 1.40,INFO,us-east1-c,tensorflow,cmle-training-7546783521327715280,326,115538496510018131
,g3ugmxfnt1d9w,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T19:00:54.338376998Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T19:00:58.191751607Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559329254.338377,48,test RMSE = 1.26,INFO,us-east1-c,tensorflow,cmle-training-14355346482784944000,324,4227846678861629368
,1lpoxx6fq8za6z,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T18:53:17.524069070Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T18:53:21.802934257Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559328797.524069,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-8801176766911401895,323,1706083697899129245
,sv6p42fkn0v2c,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T18:18:50.985752105Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T18:18:54.326932855Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559326730.985752,48,test RMSE = 1.17,INFO,us-east1-c,tensorflow,cmle-training-15645556404879803867,320,2304868208443445632
,1edzjgfkgycy0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T18:11:53.886616945Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T18:11:59.033708752Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559326313.886617,48,test RMSE = 1.10,INFO,us-east1-c,tensorflow,cmle-training-14681859477597391480,319,992997506174210852
,i1m6f5f1wluk5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T17:52:32.524027109Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T17:52:36.690944752Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559325152.524027,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-13159758648906486029,317,4918950394741970897
,gnxrwqfow9rhj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T17:16:15.854846Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T17:16:19.178865386Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559322975.854846,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-14628165871675776303,312,751778179892174374
,wh5ihwfnz98zo,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T17:09:22.887542009Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T17:09:28.117772165Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559322562.887542,48,test RMSE = 1.11,INFO,us-east1-c,tensorflow,cmle-training-12230324963497929547,311,4007254847846670793
,mrnipkfmbwj4l,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T16:54:25.748240947Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T16:54:29.644607903Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559321665.748241,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-6931067005976639777,309,6851639464093869424
,zt06qyflp3he5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T16:17:46.866348028Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T16:17:50.135793699Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559319466.866348,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-7443877666306903868,304,256732200586505727
,g3zjflk9ttm,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T16:10:43.051845073Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T16:10:49.050731506Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559319043.051845,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-9969305450300787299,303,3020093933831909249
,1dyja7afndoqph,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T16:03:33.177236080Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T16:03:36.842734299Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559318613.177236,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-9186517495865192504,302,2873706768186011985
,tpbfacf58slqs,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:56:07.066277980Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:56:10.154875920Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559318167.066278,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-6448041539002350236,301,7307895274467029782
,crzsqxfnz0sge,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:42:10.312370061Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:42:15.524128244Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559317330.31237,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-9252725962955111027,299,3925033054788973660
,epsijyfirpjwn,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:35:07.018095970Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:35:10.554532209Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559316907.018096,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-16094999598567546583,298,7166975228526786558
,95qz23fmv8il2,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:27:38.063303947Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:27:44.196224698Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559316458.063304,48,test RMSE = 1.36,INFO,us-east1-c,tensorflow,cmle-training-13697701774375018046,297,3587268730618182048
,1ca4rirfm9jq7p,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:20:34.177958965Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:20:37.534358358Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559316034.177959,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-6393546196368906004,296,7282947523136518979
,11gopqeffl4629,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:13:04.145910978Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:13:07.076776095Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559315584.145911,48,test RMSE = 1.21,INFO,us-east1-c,tensorflow,cmle-training-8166857054551494692,295,1393781541881838853
,826rk6fnhq9ve,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T15:06:05.395148038Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T15:06:10.459198522Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559315165.395148,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-3272101839528265944,294,6868109512622800039
,qxao6jfni9c0p,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:52:17.003835916Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:52:20.071730146Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559314337.003836,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-781402568765880443,292,374499477993325033
,15mfk28fn28tjp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:44:44.832961082Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:44:50.029616673Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559313884.832961,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-6149445934487668760,291,7252107218409784235
,wh5eyhf1ij8uf,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:37:42.682090997Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:37:46.140777819Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559313462.682091,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-7897409023658807780,290,5190801956060038479
,kjkwklf3tupku,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:30:45.240366935Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:30:48.330484292Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559313045.240367,48,test RMSE = 1.19,INFO,us-east1-c,tensorflow,cmle-training-15392628042724007208,289,2363970480309569297
,2s67mmfnff2g2,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:23:45.568991899Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:23:49.061441171Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559312625.568992,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-9428262418872380392,288,1068702936195696306
,1dy9dgffmcv0vg,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:09:39.677696943Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:09:43.244137538Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559311779.677697,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-3876947603202042719,286,4828084447425104888
,p9lcubflo5qqt,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T14:02:28.588262081Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T14:02:33.888907936Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559311348.588262,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-3999852968030945878,285,4453592419092172217
,3wg4r4flcn2jw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:55:29.655189037Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:55:34.675744467Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559310929.655189,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-2824226886475917861,284,2037104408019111770
,10wx74pfjl0j2c,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:48:25.395629882Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:48:30.602004666Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559310505.39563,48,test RMSE = 1.33,INFO,us-east1-c,tensorflow,cmle-training-4129945474758372666,283,2719134610349657850
,1e84p1gfl8q6uq,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:41:04.038449048Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:41:10.094763604Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559310064.038449,48,test RMSE = 1.36,INFO,us-east1-c,tensorflow,cmle-training-5081740198022726044,282,3469157271712075963
,1d4k6umfeunqpw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:34:03.449776887Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:34:08.641995594Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559309643.449777,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-13151139519824874352,281,3932373583394542172
,12ao5fefkvld1x,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:27:01.799196004Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:27:05.628759753Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559309221.799196,48,test RMSE = 1.27,INFO,us-east1-c,tensorflow,cmle-training-10719155939748781929,280,7043084096554964448
,7hts7afj3ws5q,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T13:13:02.169501066Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T13:13:04.726922776Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559308382.169501,48,test RMSE = 1.11,INFO,us-east1-c,tensorflow,cmle-training-9183344769005398818,278,7220778352563231016
,teulf3fkooc4j,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:52:03.168770074Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:52:06.138518672Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559307123.16877,48,test RMSE = 1.28,INFO,us-east1-c,tensorflow,cmle-training-7190224356596590959,275,5922947524722465841
,1t7d1abfluy6ag,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:45:04.737612962Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:45:09.918484366Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559306704.737613,48,test RMSE = 1.55,INFO,us-east1-c,tensorflow,cmle-training-15060415524445775764,274,5781294310684925906
,1f2ggiufh8d3yj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:37:43.588352918Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:37:46.315409522Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559306263.588353,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-6189063837124047252,273,7436969409762861460
,1edzjgfgwkfu7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:30:16.138598918Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:30:19.762811057Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559305816.138599,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-6131212122036419127,272,1063644267879899988
,1vzqba9fk9inac,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:15:45.798973083Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:15:48.985702603Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559304945.798973,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-6801874500995437,270,725046002794144950
,1u1xphffkaymnf,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T12:08:52.381988048Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T12:08:57.559062310Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559304532.381988,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-1648777698655649797,269,5212665268037002837
,atxs3pfkdmnvp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T11:40:36.442965030Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T11:40:41.710055715Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559302836.442965,48,test RMSE = 1.27,INFO,us-east1-c,tensorflow,cmle-training-11764840075711559224,265,5429749871707729143
,1rttgqaf5svx8y,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T11:33:31.050287961Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T11:33:34.326293821Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559302411.050288,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-13876101084644560750,264,8028653244150230682
,1jrqmrofid2r6d,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T11:26:32.325789928Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T11:26:35.551223780Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559301992.32579,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-2439553205282211871,263,2850580856083099708
,1d4k6umfdo0b1o,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T11:19:32.332039117Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T11:19:35.095640652Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559301572.332039,48,test RMSE = 1.29,INFO,us-east1-c,tensorflow,cmle-training-12561105117659912432,262,934801115925230557
,xuulxnfjj1hrp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T11:12:35.287220001Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T11:12:38.942832313Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559301155.28722,48,test RMSE = 1.35,INFO,us-east1-c,tensorflow,cmle-training-15241886337345334602,261,5116497703284290914
,1gpy9lvfhtij6d,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:58:45.515476942Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:58:49.408232442Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559300325.515477,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-11718304397498840993,259,1617178845534533283
,1r9lmm6fkpmyaw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:37:48.746448993Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:37:51.340162356Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559299068.746449,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-9220121543540020877,256,6428594033070488968
,1y7l5tqfkczvv5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:30:50.897361040Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:30:53.372648844Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559298650.897361,48,test RMSE = 1.19,INFO,us-east1-c,tensorflow,cmle-training-11729872459463065284,255,5488193351425244969
,c7u3e2ffrgkq0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:23:55.238975048Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:23:59.837412472Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559298235.238975,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-651093515979940089,254,2746714807265443531
,1qfjlvkfg5om1e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:17:00.929192066Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:17:03.976344222Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559297820.929192,48,test RMSE = 1.20,INFO,us-east1-c,tensorflow,cmle-training-15701455008081632686,253,2556434647812489324
,zsnkq0fjxjsz6,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:09:56.359709978Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:09:58.959014214Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559297396.35971,48,test RMSE = 1.10,INFO,us-east1-c,tensorflow,cmle-training-7336367755863767581,252,4154892514695660045
,g3ugmxfhcmfsk,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T10:02:58.841675996Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T10:03:03.545644474Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559296978.841676,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-17716227463940361964,251,2426702008130815406
,1inumwlf8uu51j,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T09:56:05.927577018Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T09:56:09.578369425Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559296565.927577,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-8704081000279139330,250,9199358215465027441
,dlv5zmfjts8q4,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T09:49:03.410465955Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T09:49:06.517220079Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559296143.410466,48,test RMSE = 1.37,INFO,us-east1-c,tensorflow,cmle-training-6996929641729712314,249,7338754541474367762
,166uu4gfjyyfe3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T09:28:22.335097074Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T09:28:26.769988119Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559294902.335097,48,test RMSE = 1.65,INFO,us-east1-c,tensorflow,cmle-training-1098186273051993078,246,8690134733798854131
,tpbfacf12yx3q,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T09:14:28.504326105Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T09:14:33.673217565Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559294068.504326,48,test RMSE = 1.27,INFO,us-east1-c,tensorflow,cmle-training-7479576137479893130,244,8693715542522810675
,zj39hbf39xc3x,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T09:07:14.914266109Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T09:07:17.930989905Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559293634.914266,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-11456710658399256923,243,68318548021039318
,1e7004fgmwrz0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:46:35.356533050Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:46:41.198081313Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559292395.356533,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-12528224988800857240,240,4520851147386083259
,1i3tivmfjtfxil,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:39:39.868210077Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:39:45.166464598Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559291979.86821,48,test RMSE = 1.23,INFO,us-east1-c,tensorflow,cmle-training-10500318543639117347,239,2433487996328958300
,5tumw2fgmprtu,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:32:41.407031059Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:32:44.019525620Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559291561.407031,48,test RMSE = 1.15,INFO,us-east1-c,tensorflow,cmle-training-4053473441484999713,238,8196407833439066365
,1vzqba9fi6xe4j,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:25:45.914964914Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:25:49.274975620Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559291145.914965,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-6004783368558102136,237,8642460386359859869
,c7u3e2feufyi0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:18:47.531220912Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:18:52.605843160Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559290727.531221,48,test RMSE = 1.31,INFO,us-east1-c,tensorflow,cmle-training-16880170319347202769,236,718113466016947232
,11gopqefbynduc,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:11:15.464751958Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:11:17.705562096Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559290275.464752,48,test RMSE = 1.65,INFO,us-east1-c,tensorflow,cmle-training-16379121640820421119,235,6189864121372860388
,gdswxof57vw6e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T08:04:19.329101085Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T08:04:22.392384225Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559289859.329101,48,test RMSE = 1.60,INFO,us-east1-c,tensorflow,cmle-training-2241874997199597824,234,4990024621657776518
,atn6r7fg7qclt,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:56:51.827158927Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:56:55.880195196Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559289411.827159,48,test RMSE = 1.21,INFO,us-east1-c,tensorflow,cmle-training-10004880951448866524,233,2372636856729559879
,1dy9dgffit9yhr,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:49:52.789704084Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:49:56.655301198Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559288992.789704,48,test RMSE = 1.32,INFO,us-east1-c,tensorflow,cmle-training-9913114958643346686,232,3966981764145832680
,z8onewfj2dnqa,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:35:59.505439043Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:36:05.207529910Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559288159.505439,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-384784069519614523,230,1856918173331056171
,1mu73y9fefs6tb,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:22:04.307811975Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:22:07.787518733Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559287324.307812,48,test RMSE = 1.41,INFO,us-east1-c,tensorflow,cmle-training-14314114643919258722,228,405476092097162094
,5ts425fj6t81l,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:15:02.395137071Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:15:05.312046673Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559286902.395137,48,test RMSE = 1.29,INFO,us-east1-c,tensorflow,cmle-training-9624108545249305507,227,1009742926531357966
,1lpoxx6fixr2if,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:07:34.745248079Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:07:38.700311758Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559286454.745248,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-14446329885988731560,226,8107512258203839728
